timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681927172585,8704,https://reqres.in/-16,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-775,text,false,,2701,0,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,1330,0,808
1681927173414,897,https://reqres.in/-17,200,OK,ResDownload-Thread-775,text,true,,105313,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,504,0,0
1681927173904,1652,https://reqres.in/-18,200,OK,ResDownload-Thread-775,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,1648,0,1020
1681927145956,4161,https://reqres.in/-8,200,OK,HomePage Group 1-95,bin,true,,41846,521,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,3473,0,1541
1681927146579,3412,https://reqres.in/-9,200,OK,HomePage Group 1-95,text,true,,4523,530,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,3412,0,2663
1681927148365,3450,https://reqres.in/-10,200,OK,HomePage Group 1-95,text,true,,1986,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,3450,0,2827
1681927150007,1829,https://reqres.in/-11,200,OK,HomePage Group 1-95,text,true,,9018,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,1828,0,1283
1681927150117,860,https://reqres.in/-12,200,OK,HomePage Group 1-95,text,true,,8956,498,111,112,https://reqres.in/js/app.js,815,0,0
1681927150244,4795,https://reqres.in/-13,200,OK,HomePage Group 1-95,text,true,,115585,529,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,1556,0,896
1681927138072,46919,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-95,,false,,1608262,13522,111,112,null,4574,0,4029
1681927156756,28249,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:Non HTTP response code: java.lang.IllegalStateException message:Non HTTP response message: Connection pool shut down, https://reqres.in/img/swagger-logo-horizontal.jpeg code:Non HTTP response code: java.lang.IllegalStateException message:Non HTTP response message: Connection pool shut down, https://cdn-images.mailchimp.com/embedcode/classic-10_7.css code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, ",HomePage Group 1-190,text,false,,737676,5719,111,112,https://reqres.in/,5479,0,2172
1681927156756,5479,https://reqres.in/-0,200,OK,HomePage Group 1-190,text,true,,30088,489,111,112,https://reqres.in/,5479,0,2172
1681927163620,21385,https://reqres.in/-1,200,OK,HomePage Group 1-190,text,true,,473421,496,111,112,https://js.stripe.com/v3/,9507,0,7869
1681927163619,4357,https://reqres.in/-2,200,OK,HomePage Group 1-190,text,true,,22914,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,4282,0,3839
1681927163619,3283,https://reqres.in/-3,200,OK,HomePage Group 1-190,text,true,,20918,500,111,112,https://reqres.in/css/app.css,3268,0,2667
1681927163618,4646,https://reqres.in/-4,200,OK,HomePage Group 1-190,text,true,,15769,527,111,112,https://m.servedby-buysellads.com/monetization.custom.js,4551,0,4183
1681927163618,816,https://reqres.in/-5,200,OK,HomePage Group 1-190,bin,true,,18143,501,111,112,https://reqres.in/img/logo.png,769,0,0
1681927163618,4644,https://reqres.in/-6,200,OK,HomePage Group 1-190,text,true,,14980,540,111,112,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,4554,0,4187
1681927164444,0,https://reqres.in/-7,Non HTTP response code: java.lang.IllegalStateException,Non HTTP response message: Connection pool shut down,HomePage Group 1-190,text,false,,1703,0,111,112,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,0,0,0
1681927164445,0,https://reqres.in/-8,Non HTTP response code: java.lang.IllegalStateException,Non HTTP response message: Connection pool shut down,HomePage Group 1-190,text,false,,1703,0,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,0,0,0
1681927164445,23,https://reqres.in/-9,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,HomePage Group 1-190,text,false,,2484,0,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,0,0,22
1681927164471,6728,https://reqres.in/-10,200,OK,HomePage Group 1-190,text,true,,1986,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,6728,0,1975
1681927166908,1288,https://reqres.in/-11,200,OK,HomePage Group 1-190,text,true,,9024,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,1288,0,914
1681927169013,1743,https://reqres.in/-12,200,OK,HomePage Group 1-190,text,true,,8958,498,111,112,https://reqres.in/js/app.js,1743,0,1217
1681927169013,5215,https://reqres.in/-13,200,OK,HomePage Group 1-190,text,true,,115585,529,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,2084,0,1046
1681927156755,28249,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-190,,false,,737676,5719,111,112,null,5479,3,2172
1681927184634,409,https://reqres.in/api/register,200,OK,HomePage Group 1-108,text,true,,687,442,111,112,https://reqres.in/api/register,409,0,0
1681927184634,409,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-108,,true,,687,442,111,112,null,409,0,0
1681927184697,397,https://reqres.in/api/register,200,OK,HomePage Group 1-100,text,true,,689,442,111,112,https://reqres.in/api/register,397,0,0
1681927184697,397,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-100,,true,,689,442,111,112,null,397,0,0
1681927184670,431,https://reqres.in/api/register,200,OK,HomePage Group 1-167,text,true,,697,442,111,112,https://reqres.in/api/register,431,0,0
1681927184670,431,Register User ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-167,,true,,697,442,111,112,null,431,0,0
1681927156011,29120,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/fonts/monolisa.css code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js code:Non HTTP response code: java.lang.IllegalStateException message:Non HTTP response message: Connection pool shut down, , ",HomePage Group 1-187,text,false,,2954316,16583,111,112,https://reqres.in/,4411,0,3686
1681927156011,7865,https://reqres.in/-0,200,OK,HomePage Group 1-187,text,true,,30090,489,111,112,https://reqres.in/,4411,0,3686
1681927163878,21253,https://reqres.in/-1,200,OK,HomePage Group 1-187,text,true,,473422,496,111,112,https://js.stripe.com/v3/,3176,0,2363
1681927163878,3218,https://reqres.in/-2,200,OK,HomePage Group 1-187,text,true,,22914,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,3218,0,930
1681927163878,663,https://reqres.in/-3,200,OK,HomePage Group 1-187,text,true,,20924,500,111,112,https://reqres.in/css/app.css,615,0,0
1681927163879,3211,https://reqres.in/-4,200,OK,HomePage Group 1-187,text,true,,15769,527,111,112,https://m.servedby-buysellads.com/monetization.custom.js,1355,0,918
1681927163879,1844,https://reqres.in/-5,200,OK,HomePage Group 1-187,bin,true,,18139,501,111,112,https://reqres.in/img/logo.png,1843,0,932
1681927163879,3178,https://reqres.in/-6,200,OK,HomePage Group 1-187,text,true,,14980,540,111,112,https://cdn.carbonads.com/carbon.js?serve=CE7D6K3E&placement=reqresin,3178,0,927
1681927164579,18763,https://reqres.in/-7,200,"Embedded resource download error:https://codesandbox.io/static/fonts/monolisa.css code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js code:Non HTTP response code: java.lang.IllegalStateException message:Non HTTP response message: Connection pool shut down, ",HomePage Group 1-187,text,false,,2176169,9813,111,112,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,4248,0,1176
1681927164579,4248,https://reqres.in/-0,200,OK,,text,true,,7062,573,0,0,https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview,4248,0,1176
1681927168824,3887,https://reqres.in/-1,200,OK,ResDownload-Thread-652,text,true,,11082,559,0,0,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700%7CSource%20Code%20Pro:500",3354,0,1442
1681927168822,5588,https://reqres.in/-2,200,OK,ResDownload-Thread-652,text,true,,4952,609,0,0,https://codesandbox.io/static/fonts/inter/inter.css,5588,0,5143
1681927168824,7466,https://reqres.in/-3,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-652,text,false,,2612,0,0,0,https://codesandbox.io/static/fonts/monolisa.css,5576,0,5105
1681927168824,7293,https://reqres.in/-4,200,OK,ResDownload-Thread-652,text,true,,238116,616,0,0,https://codesandbox.io/static/browserfs12/browserfs.min.js,5579,0,5101
1681927168825,5621,https://reqres.in/-5,200,OK,ResDownload-Thread-652,text,true,,29490,603,0,0,https://codesandbox.io/public/14/vs/loader.js,5572,0,5052
1681927168825,5606,https://reqres.in/-6,200,OK,ResDownload-Thread-652,text,true,,15336,617,0,0,https://codesandbox.io/static/css/common.0cbbfe89.chunk.css,5578,0,5063
1681927172723,969,https://reqres.in/-7,200,OK,ResDownload-Thread-652,text,true,,3422,628,0,0,https://codesandbox.io/static/css/default~app~embed.1f247b7e.chunk.css,968,0,780
1681927173692,588,https://reqres.in/-8,200,OK,ResDownload-Thread-652,text,true,,10225,651,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox~sandbox-startup.7424373eb.chunk.js,518,0,0
1681927174311,2577,https://reqres.in/-9,200,OK,ResDownload-Thread-652,text,true,,174128,624,0,0,https://codesandbox.io/static/js/common-sandbox.d3049e87f.chunk.js,1315,0,936
1681927174452,7861,https://reqres.in/-10,200,OK,ResDownload-Thread-652,text,true,,49756,611,0,0,https://codesandbox.io/static/js/0.2455d7681.chunk.js,5698,0,2519
1681927174452,2851,https://reqres.in/-11,200,OK,ResDownload-Thread-652,text,true,,17474,643,0,0,https://codesandbox.io/static/js/vendors~app~embed~sandbox-startup.b754f8b0e.chunk.js,2825,0,2420
1681927174457,5752,https://reqres.in/-12,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,ResDownload-Thread-652,text,false,,2889,0,0,0,https://codesandbox.io/static/js/common.bf7d829fe.chunk.js,2401,0,2033
1681927176127,7193,https://reqres.in/-13,200,OK,ResDownload-Thread-652,text,true,,497248,623,0,0,https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js,1089,0,697
1681927176313,1276,https://reqres.in/-14,200,OK,ResDownload-Thread-652,text,true,,15428,651,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox~sandbox-startup.9bc169785.chunk.js,1265,0,848
1681927176884,345,https://reqres.in/-15,Non HTTP response code: java.lang.IllegalStateException,Non HTTP response message: Connection pool shut down,ResDownload-Thread-652,text,false,,2141,0,0,0,https://codesandbox.io/static/js/default~app~embed~sandbox.b4931201f.chunk.js,0,0,0
1681927177232,6114,https://reqres.in/-16,200,OK,ResDownload-Thread-652,text,true,,969191,627,0,0,https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js,3843,0,3624
1681927177299,3452,https://reqres.in/-17,200,OK,ResDownload-Thread-652,text,true,,105314,609,0,0,https://codesandbox.io/static/js/embed.657d3ec68.js,2832,0,2159
1681927177584,4302,https://reqres.in/-18,200,OK,ResDownload-Thread-652,text,true,,20303,569,0,0,https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816,2935,0,1107
1681927167769,3299,https://reqres.in/-8,200,OK,HomePage Group 1-187,bin,true,,41852,521,111,112,https://reqres.in/img/swagger-logo-horizontal.jpeg,1370,0,788
1681927167848,4663,https://reqres.in/-9,200,OK,HomePage Group 1-187,text,true,,4523,530,111,112,https://cdn-images.mailchimp.com/embedcode/classic-10_7.css,4663,0,802
1681927167849,2601,https://reqres.in/-10,200,OK,HomePage Group 1-187,text,true,,1988,551,111,112,https://reqres.in/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,2601,0,805
1681927167849,1656,https://reqres.in/-11,200,OK,HomePage Group 1-187,text,true,,9017,542,111,112,https://cdnjs.cloudflare.com/ajax/libs/fastclick/1.0.3/fastclick.min.js,1656,0,810
1681927169514,1635,https://reqres.in/-12,200,OK,HomePage Group 1-187,text,true,,8952,498,111,112,https://reqres.in/js/app.js,1635,0,948
1681927170473,3710,https://reqres.in/-13,200,OK,HomePage Group 1-187,text,true,,115577,529,111,112,https://www.googletagmanager.com/gtag/js?id=UA-174008107-1,1458,0,846
1681927156010,29120,Homepage,,"Number of samples in transaction : 1, number of failing samples : 1",HomePage Group 1-187,,false,,2954316,16583,111,112,null,4411,3,3686
1681927184753,384,login request Data in Body,200,OK,HomePage Group 1-135,text,true,,686,443,111,112,https://reqres.in/api/login,384,0,0
1681927184753,384,Login ,200,"Number of samples in transaction : 1, number of failing samples : 0",HomePage Group 1-135,,true,,686,443,111,112,null,384,1,0
1681927139151,45988,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/common.bf7d829fe.chunk.js code:Non HTTP response code: org.apache.http.NoHttpResponseException message:Non HTTP response message: codesandbox.io:443 failed to respond, https://codesandbox.io/static/js/vendors~embed.11af8a3ac.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-102,text,false,,2618252,17201,111,112,https://reqres.in/,3469,0,2803
1681927146649,38490,https://reqres.in/,200,"Embedded resource download error:https://codesandbox.io/embed/polished-butterfly-j17lt?autoresize=1&fontsize=14&theme=dark&view=preview code:200 message:Embedded resource download error:https://codesandbox.io/static/js/default~app~embed.7a5ef2253.chunk.js code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, https://static.cloudflareinsights.com/beacon.min.js/v52afc6f149f6479b8c77fa569edb01181681764108816 code:Non HTTP response code: java.net.SocketException message:Non HTTP response message: Socket closed, , ",HomePage Group 1-140,text,false,,4676746,17244,111,112,https://reqres.in/,3148,0,2043
1681927139151,6872,https://reqres.in/-0,200,OK,HomePage Group 1-102,text,true,,30097,489,111,112,https://reqres.in/,3469,0,2803
1681927146649,3845,https://reqres.in/-0,200,OK,HomePage Group 1-140,text,true,,30090,489,111,112,https://reqres.in/,3148,0,2043
1681927150500,34639,https://reqres.in/-1,200,OK,HomePage Group 1-140,text,true,,473422,496,111,112,https://js.stripe.com/v3/,2211,0,969
1681927146105,39034,https://reqres.in/-1,200,OK,HomePage Group 1-102,text,true,,473422,496,111,112,https://js.stripe.com/v3/,3629,0,2897
1681927146105,3900,https://reqres.in/-2,200,OK,HomePage Group 1-102,text,true,,22959,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,3863,0,3127
1681927150501,1576,https://reqres.in/-2,200,OK,HomePage Group 1-140,text,true,,22914,546,111,112,https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css,1473,0,967
